"Date","Price","Open","High","Low","Change %"
"May 04, 2018","1.7384","1.7440","1.7488","1.7371","-0.33%"
"May 03, 2018","1.7441","1.7498","1.7513","1.7424","-0.32%"
"May 02, 2018","1.7497","1.7490","1.7555","1.7429","0.03%"
"May 01, 2018","1.7491","1.7684","1.7692","1.7483","-1.11%"
"Apr 30, 2018","1.7688","1.7680","1.7714","1.7599","0.06%"
"Apr 27, 2018","1.7677","1.7908","1.7947","1.7666","-1.32%"
"Apr 26, 2018","1.7913","1.7895","1.7989","1.7858","0.12%"
"Apr 25, 2018","1.7892","1.7942","1.7982","1.7877","-0.25%"
"Apr 24, 2018","1.7937","1.7910","1.7945","1.7865","0.13%"
"Apr 23, 2018","1.7913","1.7881","1.7932","1.7827","0.25%"
"Apr 20, 2018","1.7869","1.7855","1.7894","1.7747","0.07%"
"Apr 19, 2018","1.7857","1.7935","1.7972","1.7815","-0.45%"
"Apr 18, 2018","1.7937","1.7929","1.8004","1.7839","0.04%"
"Apr 17, 2018","1.7929","1.8017","1.8061","1.7899","-0.47%"
"Apr 16, 2018","1.8014","1.7954","1.8055","1.7925","0.29%"
"Apr 13, 2018","1.7962","1.7911","1.7990","1.7887","0.32%"
"Apr 12, 2018","1.7904","1.7838","1.7956","1.7821","0.39%"
"Apr 11, 2018","1.7834","1.7857","1.7936","1.7812","-0.17%"
"Apr 10, 2018","1.7865","1.7945","1.8002","1.7830","-0.43%"
"Apr 09, 2018","1.7943","1.8014","1.8098","1.7931","-0.41%"
"Apr 06, 2018","1.8016","1.7850","1.8024","1.7846","0.91%"
"Apr 05, 2018","1.7853","1.7978","1.7997","1.7845","-0.72%"
"Apr 04, 2018","1.7982","1.8004","1.8078","1.7963","-0.13%"
"Apr 03, 2018","1.8005","1.8136","1.8159","1.7961","-0.73%"
"Apr 02, 2018","1.8137","1.8104","1.8185","1.8074","0.34%"
"Mar 30, 2018","1.8075","1.8061","1.8133","1.8057","0.07%"
"Mar 29, 2018","1.8062","1.8189","1.8207","1.8055","-0.72%"
"Mar 28, 2018","1.8193","1.8236","1.8298","1.8140","-0.25%"
"Mar 27, 2018","1.8238","1.8274","1.8300","1.8131","-0.18%"
"Mar 26, 2018","1.8271","1.8231","1.8385","1.8200","0.27%"
"Mar 23, 2018","1.8222","1.8244","1.8267","1.8136","-0.09%"
"Mar 22, 2018","1.8239","1.8245","1.8295","1.8170","-0.02%"
"Mar 21, 2018","1.8242","1.8295","1.8374","1.8188","-0.30%"
"Mar 20, 2018","1.8297","1.8341","1.8381","1.8267","-0.23%"
"Mar 19, 2018","1.8339","1.8250","1.8419","1.8237","0.45%"
"Mar 16, 2018","1.8257","1.8193","1.8296","1.8171","0.36%"
"Mar 15, 2018","1.8192","1.8081","1.8245","1.8031","0.58%"
"Mar 14, 2018","1.8087","1.8100","1.8122","1.8032","-0.08%"
"Mar 13, 2018","1.8101","1.7859","1.8136","1.7826","1.39%"
"Mar 12, 2018","1.7853","1.7765","1.7866","1.7739","0.61%"
"Mar 09, 2018","1.7744","1.7811","1.7849","1.7736","-0.38%"
"Mar 08, 2018","1.7812","1.7949","1.7969","1.7794","-0.76%"
"Mar 07, 2018","1.7949","1.7882","1.8052","1.7868","0.38%"
"Mar 06, 2018","1.7881","1.7954","1.7996","1.7875","-0.41%"
"Mar 05, 2018","1.7954","1.7742","1.8007","1.7742","0.98%"
"Mar 02, 2018","1.7780","1.7687","1.7806","1.7656","0.53%"
"Mar 01, 2018","1.7687","1.7661","1.7710","1.7616","0.17%"
"Feb 28, 2018","1.7657","1.7772","1.7775","1.7634","-0.64%"
"Feb 27, 2018","1.7770","1.7711","1.7778","1.7673","0.33%"
"Feb 26, 2018","1.7712","1.7677","1.7810","1.7654","0.40%"
"Feb 23, 2018","1.7641","1.7732","1.7787","1.7635","-0.55%"
"Feb 22, 2018","1.7738","1.7682","1.7763","1.7585","0.33%"
"Feb 21, 2018","1.7679","1.7705","1.7723","1.7600","-0.13%"
"Feb 20, 2018","1.7702","1.7589","1.7707","1.7543","0.63%"
"Feb 19, 2018","1.7591","1.7613","1.7637","1.7566","-0.24%"
"Feb 16, 2018","1.7633","1.7593","1.7640","1.7531","0.23%"
"Feb 15, 2018","1.7592","1.7487","1.7634","1.7480","0.62%"
"Feb 14, 2018","1.7484","1.7496","1.7559","1.7408","-0.05%"
"Feb 13, 2018","1.7493","1.7399","1.7539","1.7396","0.52%"
"Feb 12, 2018","1.7402","1.7389","1.7447","1.7376","-0.02%"
"Feb 09, 2018","1.7405","1.7537","1.7617","1.7365","-0.74%"
"Feb 08, 2018","1.7535","1.7447","1.7667","1.7421","0.51%"
"Feb 07, 2018","1.7446","1.7427","1.7495","1.7364","0.13%"
"Feb 06, 2018","1.7424","1.7502","1.7532","1.7351","-0.45%"
"Feb 05, 2018","1.7503","1.7559","1.7573","1.7446","-0.26%"
"Feb 02, 2018","1.7549","1.7502","1.7562","1.7472","0.29%"
"Feb 01, 2018","1.7499","1.7477","1.7564","1.7440","0.13%"
"Jan 31, 2018","1.7477","1.7450","1.7485","1.7349","0.16%"
"Jan 30, 2018","1.7449","1.7364","1.7466","1.7299","0.48%"
"Jan 29, 2018","1.7366","1.7445","1.7457","1.7301","-0.45%"
"Jan 26, 2018","1.7445","1.7515","1.7599","1.7424","-0.37%"
"Jan 25, 2018","1.7510","1.7589","1.7644","1.7438","-0.45%"
"Jan 24, 2018","1.7589","1.7384","1.7599","1.7382","1.18%"
"Jan 23, 2018","1.7384","1.7409","1.7479","1.7362","-0.13%"
"Jan 22, 2018","1.7407","1.7314","1.7430","1.7300","0.62%"
"Jan 19, 2018","1.7299","1.7250","1.7347","1.7226","0.27%"
"Jan 18, 2018","1.7252","1.7199","1.7344","1.7183","0.30%"
"Jan 17, 2018","1.7200","1.7153","1.7303","1.7078","0.29%"
"Jan 16, 2018","1.7151","1.7142","1.7166","1.7069","0.05%"
"Jan 15, 2018","1.7142","1.7106","1.7168","1.7073","0.23%"
"Jan 12, 2018","1.7103","1.6948","1.7183","1.6941","0.91%"
"Jan 11, 2018","1.6948","1.6943","1.7005","1.6918","0.01%"
"Jan 10, 2018","1.6947","1.6877","1.6999","1.6792","0.42%"
"Jan 09, 2018","1.6876","1.6853","1.6883","1.6790","0.14%"
"Jan 08, 2018","1.6853","1.6849","1.6874","1.6776","0.08%"
"Jan 05, 2018","1.6840","1.6922","1.6969","1.6758","-0.49%"
"Jan 04, 2018","1.6923","1.6938","1.6986","1.6913","-0.10%"
"Jan 03, 2018","1.6940","1.7003","1.7037","1.6912","-0.37%"
"Jan 02, 2018","1.7003","1.6945","1.7020","1.6932","0.37%"
"Jan 01, 2018","1.6940","1.7001","1.7001","1.6937","-0.35%"
"Dec 29, 2017","1.7000","1.6899","1.7003","1.6874","0.60%"
"Dec 28, 2017","1.6898","1.6953","1.6984","1.6885","-0.33%"
"Dec 27, 2017","1.6954","1.6967","1.6988","1.6921","-0.10%"
"Dec 26, 2017","1.6971","1.7021","1.7034","1.6954","-0.27%"
"Dec 25, 2017","1.7017","1.6996","1.7049","1.6985","0.02%"
"Dec 22, 2017","1.7014","1.7055","1.7130","1.6974","-0.22%"
"Dec 21, 2017","1.7051","1.7166","1.7187","1.6975","-0.66%"
"Dec 20, 2017","1.7165","1.7235","1.7260","1.7153","-0.42%"
"Dec 19, 2017","1.7237","1.7212","1.7257","1.7167","0.13%"
"Dec 18, 2017","1.7215","1.7151","1.7280","1.7125","0.47%"
"Dec 15, 2017","1.7134","1.7190","1.7200","1.7006","-0.31%"
"Dec 14, 2017","1.7187","1.7205","1.7297","1.7083","-0.06%"
"Dec 13, 2017","1.7197","1.7132","1.7215","1.7116","0.40%"
"Dec 12, 2017","1.7128","1.7147","1.7191","1.7079","-0.10%"
"Dec 11, 2017","1.7146","1.7216","1.7242","1.7134","-0.32%"
"Dec 08, 2017","1.7201","1.7317","1.7385","1.7173","-0.66%"
"Dec 07, 2017","1.7315","1.7128","1.7331","1.7082","1.09%"
"Dec 06, 2017","1.7128","1.7055","1.7141","1.6912","0.42%"
"Dec 05, 2017","1.7057","1.7078","1.7093","1.6922","-0.13%"
"Dec 04, 2017","1.7079","1.7088","1.7167","1.7025","-0.05%"
"Dec 01, 2017","1.7087","1.7443","1.7471","1.7083","-2.05%"
"Nov 30, 2017","1.7445","1.7249","1.7463","1.7242","1.12%"
"Nov 29, 2017","1.7251","1.7093","1.7295","1.7086","0.92%"
"Nov 28, 2017","1.7094","1.6999","1.7155","1.6930","0.52%"
"Nov 27, 2017","1.7006","1.6954","1.7027","1.6915","0.28%"
"Nov 24, 2017","1.6959","1.6921","1.6995","1.6897","0.23%"
"Nov 23, 2017","1.6920","1.6920","1.6949","1.6858","0.03%"
"Nov 22, 2017","1.6915","1.6918","1.6948","1.6841","-0.02%"
"Nov 21, 2017","1.6918","1.6968","1.7014","1.6871","-0.29%"
"Nov 20, 2017","1.6967","1.6870","1.6983","1.6861","0.60%"
"Nov 17, 2017","1.6865","1.6833","1.6932","1.6800","0.19%"
"Nov 16, 2017","1.6833","1.6811","1.6864","1.6782","0.13%"
"Nov 15, 2017","1.6811","1.6763","1.6856","1.6704","0.30%"
"Nov 14, 2017","1.6761","1.6701","1.6802","1.6638","0.36%"
"Nov 13, 2017","1.6701","1.6725","1.6740","1.6589","-0.16%"
"Nov 10, 2017","1.6728","1.6674","1.6787","1.6623","0.34%"
"Nov 09, 2017","1.6671","1.6688","1.6728","1.6629","-0.13%"
"Nov 08, 2017","1.6693","1.6818","1.6830","1.6652","-0.76%"
"Nov 07, 2017","1.6820","1.6735","1.6840","1.6724","0.51%"
"Nov 06, 2017","1.6734","1.6699","1.6767","1.6654","0.27%"
"Nov 03, 2017","1.6689","1.6726","1.6849","1.6644","-0.23%"
"Nov 02, 2017","1.6727","1.7042","1.7076","1.6712","-1.87%"
"Nov 01, 2017","1.7045","1.7124","1.7174","1.7028","-0.41%"
"Oct 31, 2017","1.7116","1.6945","1.7142","1.6931","1.00%"
"Oct 30, 2017","1.6946","1.6824","1.6969","1.6796","0.78%"
"Oct 27, 2017","1.6815","1.6906","1.6917","1.6806","-0.54%"
"Oct 26, 2017","1.6906","1.6972","1.7005","1.6874","-0.39%"
"Oct 25, 2017","1.6972","1.6650","1.6991","1.6625","1.93%"
"Oct 24, 2017","1.6650","1.6698","1.6717","1.6604","-0.29%"
"Oct 23, 2017","1.6698","1.6650","1.6718","1.6614","0.28%"
"Oct 20, 2017","1.6652","1.6430","1.6662","1.6379","1.35%"
"Oct 19, 2017","1.6430","1.6464","1.6489","1.6379","-0.20%"
"Oct 18, 2017","1.6463","1.6518","1.6540","1.6423","-0.33%"
"Oct 17, 2017","1.6517","1.6583","1.6661","1.6502","-0.42%"
"Oct 16, 2017","1.6586","1.6614","1.6691","1.6554","0.13%"
"Oct 13, 2017","1.6565","1.6543","1.6656","1.6516","0.13%"
"Oct 12, 2017","1.6543","1.6472","1.6573","1.6360","0.41%"
"Oct 11, 2017","1.6476","1.6525","1.6536","1.6469","-0.30%"
"Oct 10, 2017","1.6525","1.6491","1.6537","1.6460","0.20%"
"Oct 09, 2017","1.6492","1.6379","1.6534","1.6358","0.69%"
"Oct 06, 2017","1.6379","1.6485","1.6495","1.6348","-0.64%"
"Oct 05, 2017","1.6484","1.6522","1.6543","1.6418","-0.25%"
"Oct 04, 2017","1.6525","1.6535","1.6590","1.6520","-0.04%"
"Oct 03, 2017","1.6531","1.6604","1.6641","1.6522","-0.47%"
"Oct 02, 2017","1.6609","1.6691","1.6723","1.6556","-0.57%"
"Sep 29, 2017","1.6705","1.6706","1.6796","1.6595","0.01%"
"Sep 28, 2017","1.6704","1.6699","1.6776","1.6657","0.04%"
"Sep 27, 2017","1.6698","1.6616","1.6722","1.6528","0.49%"
"Sep 26, 2017","1.6617","1.6661","1.6734","1.6578","-0.26%"
"Sep 25, 2017","1.6660","1.6643","1.6733","1.6597","0.08%"
"Sep 22, 2017","1.6647","1.6743","1.6749","1.6583","-0.56%"
"Sep 21, 2017","1.6741","1.6625","1.6764","1.6621","0.69%"
"Sep 20, 2017","1.6626","1.6605","1.6735","1.6552","0.14%"
"Sep 19, 2017","1.6603","1.6585","1.6678","1.6542","0.11%"
"Sep 18, 2017","1.6585","1.6563","1.6634","1.6477","0.05%"
"Sep 15, 2017","1.6576","1.6298","1.6585","1.6284","1.72%"
"Sep 14, 2017","1.6296","1.6082","1.6364","1.6015","1.33%"
"Sep 13, 2017","1.6082","1.6185","1.6216","1.6074","-0.64%"
"Sep 12, 2017","1.6185","1.5940","1.6202","1.5934","1.53%"
"Sep 11, 2017","1.5941","1.6050","1.6056","1.5934","-0.62%"
"Sep 08, 2017","1.6041","1.5869","1.6051","1.5834","1.05%"
"Sep 07, 2017","1.5875","1.5946","1.5977","1.5849","-0.44%"
"Sep 06, 2017","1.5945","1.6126","1.6209","1.5852","-1.11%"
"Sep 05, 2017","1.6124","1.6060","1.6171","1.6010","0.41%"
"Sep 04, 2017","1.6058","1.6072","1.6115","1.6021","0.02%"
"Sep 01, 2017","1.6054","1.6139","1.6162","1.6027","-0.53%"
"Aug 31, 2017","1.6139","1.6314","1.6359","1.6113","-1.07%"
"Aug 30, 2017","1.6313","1.6165","1.6335","1.6152","0.92%"
"Aug 29, 2017","1.6165","1.6170","1.6223","1.6123","-0.07%"
"Aug 28, 2017","1.6176","1.6095","1.6181","1.6060","0.57%"
"Aug 25, 2017","1.6084","1.6026","1.6106","1.6001","0.38%"
"Aug 24, 2017","1.6023","1.6068","1.6088","1.6013","-0.30%"
"Aug 23, 2017","1.6071","1.6110","1.6159","1.6043","-0.22%"
"Aug 22, 2017","1.6107","1.6201","1.6209","1.6056","-0.57%"
"Aug 21, 2017","1.6200","1.6189","1.6259","1.6159","-0.04%"
"Aug 18, 2017","1.6206","1.6317","1.6343","1.6137","-0.67%"
"Aug 17, 2017","1.6316","1.6271","1.6328","1.6228","0.30%"
"Aug 16, 2017","1.6268","1.6417","1.6436","1.6246","-0.92%"
"Aug 15, 2017","1.6419","1.6496","1.6523","1.6378","-0.45%"
"Aug 14, 2017","1.6493","1.6467","1.6522","1.6454","0.00%"
"Aug 11, 2017","1.6493","1.6535","1.6567","1.6428","-0.26%"
"Aug 10, 2017","1.6536","1.6511","1.6558","1.6471","0.12%"
"Aug 09, 2017","1.6516","1.6453","1.6537","1.6446","0.36%"
"Aug 08, 2017","1.6456","1.6530","1.6541","1.6411","-0.44%"
"Aug 07, 2017","1.6529","1.6478","1.6566","1.6478","0.21%"
"Aug 04, 2017","1.6494","1.6533","1.6551","1.6449","-0.26%"
"Aug 03, 2017","1.6537","1.6617","1.6725","1.6492","-0.52%"
"Aug 02, 2017","1.6623","1.6555","1.6663","1.6549","0.41%"
"Aug 01, 2017","1.6555","1.6491","1.6583","1.6455","0.39%"
"Jul 31, 2017","1.6490","1.6319","1.6507","1.6309","0.96%"
"Jul 28, 2017","1.6333","1.6399","1.6449","1.6281","-0.43%"
"Jul 27, 2017","1.6403","1.6333","1.6437","1.6307","0.45%"
"Jul 26, 2017","1.6330","1.6294","1.6373","1.6274","0.23%"
"Jul 25, 2017","1.6293","1.6297","1.6357","1.6275","-0.03%"
"Jul 24, 2017","1.6298","1.6284","1.6370","1.6273","0.02%"
"Jul 21, 2017","1.6295","1.6334","1.6396","1.6239","-0.23%"
"Jul 20, 2017","1.6333","1.6411","1.6448","1.6286","-0.47%"
"Jul 19, 2017","1.6410","1.6462","1.6494","1.6372","-0.35%"
"Jul 18, 2017","1.6467","1.6578","1.6616","1.6373","-0.66%"
"Jul 17, 2017","1.6577","1.6552","1.6591","1.6496","0.13%"
"Jul 14, 2017","1.6556","1.6456","1.6612","1.6455","0.57%"
"Jul 13, 2017","1.6462","1.6429","1.6540","1.6419","0.21%"
"Jul 12, 2017","1.6428","1.6592","1.6678","1.6359","-0.99%"
"Jul 11, 2017","1.6592","1.6610","1.6702","1.6580","-0.08%"
"Jul 10, 2017","1.6605","1.6601","1.6667","1.6552","0.03%"
"Jul 07, 2017","1.6600","1.6831","1.6859","1.6565","-1.39%"
"Jul 06, 2017","1.6834","1.6761","1.6837","1.6722","0.45%"
"Jul 05, 2017","1.6759","1.6710","1.6817","1.6687","0.26%"
"Jul 04, 2017","1.6715","1.6830","1.6860","1.6685","-0.67%"
"Jul 03, 2017","1.6828","1.6867","1.6911","1.6792","-0.36%"
"Jun 30, 2017","1.6889","1.6915","1.6924","1.6806","-0.15%"
"Jun 29, 2017","1.6915","1.6854","1.6943","1.6845","0.36%"
"Jun 28, 2017","1.6854","1.6917","1.6981","1.6765","-0.37%"
"Jun 27, 2017","1.6916","1.6849","1.6933","1.6835","0.42%"
"Jun 26, 2017","1.6846","1.6887","1.6920","1.6824","-0.16%"
"Jun 23, 2017","1.6873","1.6784","1.6932","1.6765","0.54%"
"Jun 22, 2017","1.6783","1.6894","1.6917","1.6726","-0.67%"
"Jun 21, 2017","1.6896","1.6760","1.6905","1.6728","0.84%"
"Jun 20, 2017","1.6756","1.6833","1.6865","1.6721","-0.49%"
"Jun 19, 2017","1.6838","1.6897","1.6966","1.6791","-0.25%"
"Jun 16, 2017","1.6880","1.6925","1.6966","1.6874","-0.27%"
"Jun 15, 2017","1.6925","1.6889","1.6997","1.6820","0.20%"
"Jun 14, 2017","1.6892","1.6887","1.6930","1.6783","0.02%"
"Jun 13, 2017","1.6889","1.6866","1.6918","1.6793","0.15%"
"Jun 12, 2017","1.6864","1.7138","1.7173","1.6852","-1.77%"
"Jun 09, 2017","1.7167","1.7503","1.7510","1.7083","-1.89%"
"Jun 08, 2017","1.7497","1.7509","1.7542","1.7416","-0.06%"
"Jun 07, 2017","1.7507","1.7374","1.7530","1.7321","0.78%"
"Jun 06, 2017","1.7371","1.7387","1.7422","1.7323","-0.09%"
"Jun 05, 2017","1.7386","1.7335","1.7468","1.7326","0.07%"
"Jun 02, 2017","1.7373","1.7414","1.7443","1.7364","-0.21%"
"Jun 01, 2017","1.7409","1.7400","1.7433","1.7304","0.03%"
"May 31, 2017","1.7403","1.7307","1.7454","1.7173","0.55%"
"May 30, 2017","1.7308","1.7272","1.7376","1.7237","0.19%"
"May 29, 2017","1.7276","1.7225","1.7299","1.7196","0.35%"
"May 26, 2017","1.7216","1.7453","1.7469","1.7192","-1.34%"
"May 25, 2017","1.7449","1.7389","1.7466","1.7355","0.31%"
"May 24, 2017","1.7395","1.7515","1.7572","1.7369","-0.70%"
"May 23, 2017","1.7518","1.7554","1.7569","1.7449","-0.21%"
"May 22, 2017","1.7554","1.7575","1.7607","1.7518","-0.35%"
"May 19, 2017","1.7616","1.7598","1.7714","1.7582","0.13%"
"May 18, 2017","1.7594","1.7636","1.7824","1.7559","-0.28%"
"May 17, 2017","1.7643","1.7579","1.7701","1.7538","0.39%"
"May 16, 2017","1.7575","1.7580","1.7654","1.7527","-0.01%"
"May 15, 2017","1.7576","1.7671","1.7685","1.7563","-0.55%"
"May 12, 2017","1.7674","1.7645","1.7698","1.7600","0.14%"
"May 11, 2017","1.7650","1.7672","1.7791","1.7615","-0.10%"
"May 10, 2017","1.7667","1.7748","1.7821","1.7649","-0.46%"
"May 09, 2017","1.7748","1.7717","1.7799","1.7666","0.19%"
"May 08, 2017","1.7715","1.7724","1.7774","1.7675","-0.03%"
"May 05, 2017","1.7721","1.7768","1.7857","1.7699","-0.26%"
"May 04, 2017","1.7767","1.7663","1.7798","1.7625","0.58%"
"May 03, 2017","1.7665","1.7738","1.7773","1.7644","-0.41%"
"May 02, 2017","1.7737","1.7631","1.7776","1.7575","0.61%"
"May 01, 2017","1.7630","1.7689","1.7692","1.7614","-0.28%"
"Apr 28, 2017","1.7680","1.7597","1.7724","1.7566","0.50%"
"Apr 27, 2017","1.7592","1.7491","1.7649","1.7409","0.59%"
"Apr 26, 2017","1.7489","1.7429","1.7510","1.7378","0.35%"
"Apr 25, 2017","1.7428","1.7276","1.7495","1.7266","0.90%"
"Apr 24, 2017","1.7273","1.7292","1.7316","1.7166","-0.13%"
"Apr 21, 2017","1.7296","1.7254","1.7304","1.7189","0.20%"
"Apr 20, 2017","1.7261","1.7232","1.7343","1.7216","0.17%"
"Apr 19, 2017","1.7232","1.7174","1.7286","1.7173","0.34%"
"Apr 18, 2017","1.7173","1.6727","1.7277","1.6701","2.64%"
"Apr 17, 2017","1.6732","1.6697","1.6746","1.6663","0.25%"
"Apr 14, 2017","1.6690","1.6669","1.6704","1.6649","0.15%"
"Apr 13, 2017","1.6665","1.6616","1.6683","1.6558","0.28%"
"Apr 12, 2017","1.6619","1.6644","1.6684","1.6573","-0.14%"
"Apr 11, 2017","1.6643","1.6545","1.6677","1.6513","0.59%"
"Apr 10, 2017","1.6545","1.6595","1.6640","1.6530","-0.25%"
"Apr 07, 2017","1.6587","1.6724","1.6744","1.6548","-0.83%"
"Apr 06, 2017","1.6726","1.6776","1.6805","1.6715","-0.27%"
"Apr 05, 2017","1.6771","1.6672","1.6784","1.6648","0.58%"
"Apr 04, 2017","1.6674","1.6708","1.6749","1.6630","-0.20%"
"Apr 03, 2017","1.6707","1.6705","1.6764","1.6656","-0.06%"
"Mar 31, 2017","1.6717","1.6635","1.6731","1.6565","0.47%"
"Mar 30, 2017","1.6639","1.6567","1.6662","1.6538","0.42%"
"Mar 29, 2017","1.6569","1.6659","1.6678","1.6551","-0.56%"
"Mar 28, 2017","1.6662","1.6796","1.6885","1.6635","-0.82%"
"Mar 27, 2017","1.6800","1.6700","1.6893","1.6663","0.70%"
"Mar 24, 2017","1.6684","1.6712","1.6732","1.6658","-0.19%"
"Mar 23, 2017","1.6716","1.6641","1.6731","1.6621","0.46%"
"Mar 22, 2017","1.6640","1.6659","1.6716","1.6615","-0.13%"
"Mar 21, 2017","1.6661","1.6499","1.6687","1.6482","1.01%"
"Mar 20, 2017","1.6495","1.6547","1.6584","1.6474","-0.31%"
"Mar 17, 2017","1.6546","1.6461","1.6552","1.6431","0.51%"
"Mar 16, 2017","1.6462","1.6349","1.6502","1.6291","0.67%"
"Mar 15, 2017","1.6353","1.6382","1.6494","1.6336","-0.18%"
"Mar 14, 2017","1.6383","1.6430","1.6443","1.6302","-0.28%"
"Mar 13, 2017","1.6429","1.6378","1.6470","1.6347","0.20%"
"Mar 10, 2017","1.6396","1.6440","1.6441","1.6329","-0.25%"
"Mar 09, 2017","1.6437","1.6415","1.6488","1.6386","0.10%"
"Mar 08, 2017","1.6421","1.6365","1.6426","1.6314","0.34%"
"Mar 07, 2017","1.6365","1.6407","1.6417","1.6325","-0.27%"
"Mar 06, 2017","1.6410","1.6450","1.6470","1.6392","-0.22%"
"Mar 03, 2017","1.6447","1.6431","1.6466","1.6378","0.13%"
"Mar 02, 2017","1.6425","1.6385","1.6457","1.6368","0.26%"
"Mar 01, 2017","1.6383","1.6469","1.6517","1.6352","-0.50%"
"Feb 28, 2017","1.6466","1.6399","1.6505","1.6347","0.40%"
"Feb 27, 2017","1.6401","1.6338","1.6407","1.6240","0.49%"
"Feb 24, 2017","1.6321","1.6453","1.6475","1.6300","-0.80%"
"Feb 23, 2017","1.6453","1.6390","1.6465","1.6333","0.38%"
"Feb 22, 2017","1.6390","1.6394","1.6455","1.6361","-0.01%"
"Feb 21, 2017","1.6391","1.6326","1.6409","1.6293","0.37%"
"Feb 20, 2017","1.6330","1.6261","1.6364","1.6241","0.42%"
"Feb 17, 2017","1.6262","1.6327","1.6350","1.6207","-0.37%"
"Feb 16, 2017","1.6323","1.6295","1.6349","1.6263","0.17%"
"Feb 15, 2017","1.6296","1.6309","1.6327","1.6220","-0.07%"
"Feb 14, 2017","1.6307","1.6375","1.6385","1.6232","-0.40%"
"Feb 13, 2017","1.6372","1.6312","1.6419","1.6309","0.19%"
"Feb 10, 2017","1.6341","1.6430","1.6463","1.6278","-0.52%"
"Feb 09, 2017","1.6426","1.6482","1.6522","1.6401","-0.35%"
"Feb 08, 2017","1.6484","1.6494","1.6511","1.6406","-0.05%"
"Feb 07, 2017","1.6492","1.6307","1.6522","1.6266","1.10%"
"Feb 06, 2017","1.6313","1.6269","1.6364","1.6211","0.31%"
"Feb 03, 2017","1.6262","1.6315","1.6342","1.6216","-0.35%"
"Feb 02, 2017","1.6319","1.6523","1.6536","1.6293","-1.19%"
"Feb 01, 2017","1.6515","1.6394","1.6565","1.6383","0.76%"
"Jan 31, 2017","1.6390","1.6379","1.6425","1.6260","0.07%"
"Jan 30, 2017","1.6379","1.6503","1.6557","1.6321","-0.81%"
"Jan 27, 2017","1.6513","1.6485","1.6523","1.6422","0.18%"
"Jan 26, 2017","1.6484","1.6519","1.6596","1.6455","-0.18%"
"Jan 25, 2017","1.6514","1.6481","1.6552","1.6424","0.23%"
"Jan 24, 2017","1.6476","1.6594","1.6631","1.6405","-0.71%"
"Jan 23, 2017","1.6594","1.6481","1.6627","1.6461","0.67%"
"Jan 20, 2017","1.6483","1.6439","1.6490","1.6381","0.27%"
"Jan 19, 2017","1.6439","1.6266","1.6442","1.6241","1.06%"
"Jan 18, 2017","1.6267","1.6189","1.6298","1.6071","0.47%"
"Jan 17, 2017","1.6191","1.5866","1.6198","1.5823","2.00%"
"Jan 16, 2017","1.5874","1.5819","1.5897","1.5721","-0.60%"
"Jan 13, 2017","1.5970","1.5985","1.6079","1.5944","-0.09%"
"Jan 12, 2017","1.5985","1.6093","1.6116","1.5944","-0.68%"
"Jan 11, 2017","1.6094","1.6113","1.6148","1.5963","-0.12%"
"Jan 10, 2017","1.6113","1.6073","1.6122","1.6002","0.24%"
"Jan 09, 2017","1.6074","1.6236","1.6255","1.6033","-1.17%"
"Jan 06, 2017","1.6264","1.6415","1.6450","1.6236","-0.97%"
"Jan 05, 2017","1.6424","1.6392","1.6451","1.6316","0.21%"
"Jan 04, 2017","1.6390","1.6433","1.6505","1.6330","-0.29%"
"Jan 03, 2017","1.6437","1.6496","1.6546","1.6392","-0.36%"
"Jan 02, 2017","1.6496","1.6594","1.6603","1.6464","-0.47%"
"Dec 30, 2016","1.6574","1.6556","1.6650","1.6528","0.09%"
"Dec 29, 2016","1.6559","1.6581","1.6612","1.6487","-0.12%"
"Dec 28, 2016","1.6579","1.6660","1.6696","1.6539","-0.47%"
"Dec 27, 2016","1.6658","1.6592","1.6670","1.6552","0.34%"
"Dec 26, 2016","1.6602","1.6603","1.6652","1.6548","-0.22%"
"Dec 23, 2016","1.6639","1.6561","1.6645","1.6517","0.46%"
"Dec 22, 2016","1.6562","1.6567","1.6667","1.6548","-0.04%"
"Dec 21, 2016","1.6569","1.6530","1.6587","1.6482","0.25%"
"Dec 20, 2016","1.6528","1.6624","1.6645","1.6482","-0.59%"
"Dec 19, 2016","1.6626","1.6663","1.6694","1.6536","-0.23%"
"Dec 16, 2016","1.6665","1.6576","1.6711","1.6527","0.62%"
"Dec 15, 2016","1.6562","1.6690","1.6733","1.6554","-0.75%"
"Dec 14, 2016","1.6687","1.6622","1.6762","1.6560","0.41%"
"Dec 13, 2016","1.6619","1.6647","1.6704","1.6600","-0.16%"
"Dec 12, 2016","1.6645","1.6541","1.6688","1.6477","0.42%"
"Dec 09, 2016","1.6575","1.6608","1.6643","1.6534","-0.17%"
"Dec 08, 2016","1.6603","1.6700","1.6797","1.6573","-0.62%"
"Dec 07, 2016","1.6707","1.6836","1.6850","1.6677","-0.75%"
"Dec 06, 2016","1.6833","1.6900","1.6991","1.6807","-0.36%"
"Dec 05, 2016","1.6894","1.6919","1.6975","1.6800","-0.16%"
"Dec 02, 2016","1.6921","1.6771","1.6940","1.6725","0.94%"
"Dec 01, 2016","1.6764","1.6803","1.6986","1.6708","-0.23%"
"Nov 30, 2016","1.6802","1.6779","1.6827","1.6609","0.15%"
"Nov 29, 2016","1.6777","1.6646","1.6845","1.6620","0.76%"
